RabA,RabB,RabC,RabD,RabE,
1541265.35585,1448902.53184,1541265.35585,1587446.76786,1926110.45592,
1541265.35585,1448902.53184,1541265.35585,1587446.76786,1926110.45592,
1541265.35585,1448902.53184,1541265.35585,1587446.76786,1926110.45592,
1541265.35585,1448902.53184,1541265.35585,1587446.76786,1926110.45592,
1541265.35585,1448902.53184,1541265.35585,1587446.76786,1926110.45592,
1510477.74785,1448902.53184,1541265.35585,1587446.76786,1926110.45592,
1510477.74785,1448902.53184,1541265.35585,1587446.76786,1926110.45592,
1495083.94384,1448902.53184,1541265.35585,1587446.76786,1926110.45592,
1479690.13984,1448902.53184,1541265.35585,1587446.76786,1926110.45592,
1479690.13984,1448902.53184,1541265.35585,1587446.76786,1926110.45592,
1464296.33584,1448902.53184,1541265.35585,1587446.76786,1926110.45592,
1464296.33584,1448902.53184,1541265.35585,1587446.76786,1926110.45592,
1448902.53184,1448902.53184,1541265.35585,1587446.76786,1926110.45592,
1448902.53184,1448902.53184,1541265.35585,1587446.76786,1926110.45592,
1448902.53184,1448902.53184,1541265.35585,1587446.76786,1926110.45592,
1448902.53184,1448902.53184,1541265.35585,1587446.76786,1926110.45592,
1448902.53184,1448902.53184,1541265.35585,1587446.76786,1926110.45592,
1448902.53184,1448902.53184,1541265.35585,1587446.76786,1926110.45592,
1448902.53184,1448902.53184,1541265.35585,1587446.76786,1926110.45592,
1448902.53184,1448902.53184,1541265.35585,1587446.76786,1926110.45592,
1448902.53184,1448902.53184,1541265.35585,1587446.76786,1926110.45592,
1448902.53184,1448902.53184,1541265.35585,1587446.76786,1926110.45592,
1433508.72783,1448902.53184,1541265.35585,1587446.76786,1926110.45592,
1433508.72783,1448902.53184,1541265.35585,1587446.76786,1926110.45592,
1433508.72783,1448902.53184,1541265.35585,1587446.76786,1926110.45592,
1633628.17987,1418114.92383,1448902.53184,1541265.35585,2110836.10395,
1602840.57186,1418114.92383,1448902.53184,1541265.35585,2110836.10395,
1602840.57186,1418114.92383,1448902.53184,1541265.35585,2110836.10395,
1602840.57186,1418114.92383,1448902.53184,1541265.35585,2110836.10395,
1602840.57186,1418114.92383,1448902.53184,1541265.35585,2110836.10395,
1587446.76786,1418114.92383,1448902.53184,1541265.35585,2110836.10395,
1556659.15985,1418114.92383,1448902.53184,1541265.35585,2110836.10395,
1541265.35585,1418114.92383,1448902.53184,1541265.35585,2110836.10395,
1541265.35585,1418114.92383,1448902.53184,1541265.35585,2110836.10395,
1541265.35585,1418114.92383,1448902.53184,1541265.35585,2110836.10395,
1541265.35585,1418114.92383,1448902.53184,1541265.35585,2110836.10395,
1541265.35585,1418114.92383,1448902.53184,1541265.35585,2110836.10395,
1541265.35585,1418114.92383,1448902.53184,1541265.35585,2110836.10395,
1541265.35585,1418114.92383,1448902.53184,1541265.35585,2110836.10395,
1541265.35585,1418114.92383,1448902.53184,1541265.35585,2110836.10395,
1541265.35585,1418114.92383,1448902.53184,1541265.35585,2110836.10395,
1541265.35585,1418114.92383,1448902.53184,1541265.35585,2110836.10395,
1541265.35585,1418114.92383,1448902.53184,1541265.35585,2110836.10395,
1541265.35585,1418114.92383,1448902.53184,1541265.35585,2110836.10395,
1541265.35585,1418114.92383,1448902.53184,1541265.35585,2110836.10395,
1525871.55185,1418114.92383,1448902.53184,1541265.35585,2110836.10395,
1525871.55185,1418114.92383,1448902.53184,1541265.35585,2110836.10395,
1525871.55185,1418114.92383,1448902.53184,1541265.35585,2110836.10395,
1525871.55185,1418114.92383,1448902.53184,1541265.35585,2110836.10395,
1525871.55185,1418114.92383,1448902.53184,1541265.35585,2110836.10395,
1525871.55185,1418114.92383,1448902.53184,1541265.35585,2110836.10395,
1525871.55185,1418114.92383,1448902.53184,1541265.35585,2110836.10395,
1525871.55185,1418114.92383,1448902.53184,1541265.35585,2110836.10395,
1525871.55185,1418114.92383,1448902.53184,1541265.35585,2110836.10395,
1525871.55185,1418114.92383,1448902.53184,1541265.35585,2110836.10395,
1633628.17987,1525871.55185,1433508.72783,1495083.94384,2187805.12396,
1633628.17987,1525871.55185,1433508.72783,1495083.94384,2187805.12396,
1633628.17987,1525871.55185,1433508.72783,1495083.94384,2187805.12396,
1633628.17987,1525871.55185,1433508.72783,1495083.94384,2187805.12396,
1618234.37586,1525871.55185,1433508.72783,1495083.94384,2187805.12396,
1618234.37586,1525871.55185,1433508.72783,1495083.94384,2187805.12396,
1618234.37586,1525871.55185,1433508.72783,1495083.94384,2187805.12396,
1602840.57186,1525871.55185,1433508.72783,1495083.94384,2187805.12396,
1602840.57186,1525871.55185,1433508.72783,1495083.94384,2187805.12396,
1587446.76786,1525871.55185,1433508.72783,1495083.94384,2187805.12396,
1541265.35585,1525871.55185,1433508.72783,1495083.94384,2187805.12396,
1541265.35585,1525871.55185,1433508.72783,1495083.94384,2187805.12396,
1541265.35585,1525871.55185,1433508.72783,1495083.94384,2187805.12396,
1541265.35585,1525871.55185,1433508.72783,1495083.94384,2187805.12396,
1525871.55185,1525871.55185,1433508.72783,1495083.94384,2187805.12396,
1525871.55185,1525871.55185,1433508.72783,1495083.94384,2187805.12396,
1525871.55185,1525871.55185,1433508.72783,1495083.94384,2187805.12396,
1495083.94384,1525871.55185,1433508.72783,1495083.94384,2187805.12396,
1479690.13984,1525871.55185,1433508.72783,1495083.94384,2187805.12396,
1479690.13984,1525871.55185,1433508.72783,1495083.94384,2187805.12396,
1479690.13984,1525871.55185,1433508.72783,1495083.94384,2187805.12396,
1448902.53184,1525871.55185,1433508.72783,1495083.94384,2187805.12396,
1433508.72783,1525871.55185,1433508.72783,1495083.94384,2187805.12396,
1433508.72783,1525871.55185,1433508.72783,1495083.94384,2187805.12396,
1418114.92383,1525871.55185,1433508.72783,1495083.94384,2187805.12396,
1418114.92383,1525871.55185,1433508.72783,1495083.94384,2187805.12396,
1418114.92383,1525871.55185,1433508.72783,1495083.94384,2187805.12396,
1418114.92383,1525871.55185,1433508.72783,1495083.94384,2187805.12396,
1418114.92383,1525871.55185,1433508.72783,1495083.94384,2187805.12396,
1418114.92383,1525871.55185,1433508.72783,1495083.94384,2187805.12396,
1633628.17987,1433508.72783,1572052.96386,1510477.74785,2003079.47593,
1633628.17987,1433508.72783,1572052.96386,1510477.74785,2003079.47593,
1633628.17987,1433508.72783,1572052.96386,1510477.74785,2003079.47593,
1633628.17987,1433508.72783,1572052.96386,1510477.74785,2003079.47593,
1633628.17987,1433508.72783,1572052.96386,1510477.74785,2003079.47593,
1633628.17987,1433508.72783,1572052.96386,1510477.74785,2003079.47593,
1633628.17987,1433508.72783,1572052.96386,1510477.74785,2003079.47593,
1633628.17987,1433508.72783,1572052.96386,1510477.74785,2003079.47593,
1602840.57186,1433508.72783,1572052.96386,1510477.74785,2003079.47593,
1602840.57186,1433508.72783,1572052.96386,1510477.74785,2003079.47593,
1602840.57186,1433508.72783,1572052.96386,1510477.74785,2003079.47593,
1587446.76786,1433508.72783,1572052.96386,1510477.74785,2003079.47593,
1587446.76786,1433508.72783,1572052.96386,1510477.74785,2003079.47593,
1587446.76786,1433508.72783,1572052.96386,1510477.74785,2003079.47593,
1587446.76786,1433508.72783,1572052.96386,1510477.74785,2003079.47593,
1587446.76786,1433508.72783,1572052.96386,1510477.74785,2003079.47593,
1587446.76786,1433508.72783,1572052.96386,1510477.74785,2003079.47593,
1587446.76786,1433508.72783,1572052.96386,1510477.74785,2003079.47593,
1587446.76786,1433508.72783,1572052.96386,1510477.74785,2003079.47593,
1587446.76786,1433508.72783,1572052.96386,1510477.74785,2003079.47593,
1572052.96386,1433508.72783,1572052.96386,1510477.74785,2003079.47593,
1572052.96386,1433508.72783,1572052.96386,1510477.74785,2003079.47593,
1572052.96386,1433508.72783,1572052.96386,1510477.74785,2003079.47593,
1572052.96386,1433508.72783,1572052.96386,1510477.74785,2003079.47593,
1556659.15985,1433508.72783,1572052.96386,1510477.74785,2003079.47593,
1556659.15985,1433508.72783,1572052.96386,1510477.74785,2003079.47593,
1556659.15985,1433508.72783,1572052.96386,1510477.74785,2003079.47593,
1556659.15985,1433508.72783,1572052.96386,1510477.74785,2003079.47593,
1556659.15985,1433508.72783,1572052.96386,1510477.74785,2003079.47593,
1556659.15985,1433508.72783,1572052.96386,1510477.74785,2003079.47593,
1633628.17987,1633628.17987,1371933.51182,1664415.78787,1987685.67193,
1633628.17987,1633628.17987,1371933.51182,1664415.78787,1987685.67193,
1618234.37586,1633628.17987,1371933.51182,1664415.78787,1987685.67193,
1618234.37586,1633628.17987,1371933.51182,1664415.78787,1987685.67193,
1618234.37586,1633628.17987,1371933.51182,1664415.78787,1987685.67193,
1572052.96386,1633628.17987,1371933.51182,1664415.78787,1987685.67193,
1572052.96386,1633628.17987,1371933.51182,1664415.78787,1987685.67193,
1572052.96386,1633628.17987,1371933.51182,1664415.78787,1987685.67193,
1572052.96386,1633628.17987,1371933.51182,1664415.78787,1987685.67193,
1572052.96386,1633628.17987,1371933.51182,1664415.78787,1987685.67193,
1572052.96386,1633628.17987,1371933.51182,1664415.78787,1987685.67193,
1572052.96386,1633628.17987,1371933.51182,1664415.78787,1987685.67193,
1572052.96386,1633628.17987,1371933.51182,1664415.78787,1987685.67193,
1541265.35585,1633628.17987,1371933.51182,1664415.78787,1987685.67193,
1541265.35585,1633628.17987,1371933.51182,1664415.78787,1987685.67193,
1541265.35585,1633628.17987,1371933.51182,1664415.78787,1987685.67193,
1525871.55185,1633628.17987,1371933.51182,1664415.78787,1987685.67193,
1525871.55185,1633628.17987,1371933.51182,1664415.78787,1987685.67193,
1525871.55185,1633628.17987,1371933.51182,1664415.78787,1987685.67193,
1525871.55185,1633628.17987,1371933.51182,1664415.78787,1987685.67193,
1525871.55185,1633628.17987,1371933.51182,1664415.78787,1987685.67193,
1525871.55185,1633628.17987,1371933.51182,1664415.78787,1987685.67193,
1510477.74785,1633628.17987,1371933.51182,1664415.78787,1987685.67193,
1510477.74785,1633628.17987,1371933.51182,1664415.78787,1987685.67193,
1479690.13984,1633628.17987,1371933.51182,1664415.78787,1987685.67193,
1479690.13984,1633628.17987,1371933.51182,1664415.78787,1987685.67193,
1479690.13984,1633628.17987,1371933.51182,1664415.78787,1987685.67193,
1479690.13984,1633628.17987,1371933.51182,1664415.78787,1987685.67193,
1479690.13984,1633628.17987,1371933.51182,1664415.78787,1987685.67193,
1479690.13984,1633628.17987,1371933.51182,1664415.78787,1987685.67193,
1633628.17987,1633628.17987,1602840.57186,1495083.94384,1910716.65191,
1633628.17987,1633628.17987,1602840.57186,1495083.94384,1910716.65191,
1633628.17987,1633628.17987,1602840.57186,1495083.94384,1910716.65191,
1633628.17987,1633628.17987,1602840.57186,1495083.94384,1910716.65191,
1633628.17987,1633628.17987,1602840.57186,1495083.94384,1910716.65191,
1633628.17987,1633628.17987,1602840.57186,1495083.94384,1910716.65191,
1633628.17987,1633628.17987,1602840.57186,1495083.94384,1910716.65191,
1633628.17987,1633628.17987,1602840.57186,1495083.94384,1910716.65191,
1633628.17987,1633628.17987,1602840.57186,1495083.94384,1910716.65191,
1618234.37586,1633628.17987,1602840.57186,1495083.94384,1910716.65191,
1602840.57186,1633628.17987,1602840.57186,1495083.94384,1910716.65191,
1587446.76786,1633628.17987,1602840.57186,1495083.94384,1910716.65191,
1587446.76786,1633628.17987,1602840.57186,1495083.94384,1910716.65191,
1587446.76786,1633628.17987,1602840.57186,1495083.94384,1910716.65191,
1587446.76786,1633628.17987,1602840.57186,1495083.94384,1910716.65191,
1587446.76786,1633628.17987,1602840.57186,1495083.94384,1910716.65191,
1587446.76786,1633628.17987,1602840.57186,1495083.94384,1910716.65191,
1587446.76786,1633628.17987,1602840.57186,1495083.94384,1910716.65191,
1587446.76786,1633628.17987,1602840.57186,1495083.94384,1910716.65191,
1587446.76786,1633628.17987,1602840.57186,1495083.94384,1910716.65191,
1587446.76786,1633628.17987,1602840.57186,1495083.94384,1910716.65191,
1587446.76786,1633628.17987,1602840.57186,1495083.94384,1910716.65191,
1587446.76786,1633628.17987,1602840.57186,1495083.94384,1910716.65191,
1587446.76786,1633628.17987,1602840.57186,1495083.94384,1910716.65191,
1587446.76786,1633628.17987,1602840.57186,1495083.94384,1910716.65191,
1572052.96386,1633628.17987,1602840.57186,1495083.94384,1910716.65191,
1572052.96386,1633628.17987,1602840.57186,1495083.94384,1910716.65191,
1572052.96386,1633628.17987,1602840.57186,1495083.94384,1910716.65191,
1572052.96386,1633628.17987,1602840.57186,1495083.94384,1910716.65191,
1572052.96386,1633628.17987,1602840.57186,1495083.94384,1910716.65191,
0.0,1602840.57186,1787566.21989,1479690.13984,1864535.23991,
1633628.17987,1602840.57186,1787566.21989,1479690.13984,1864535.23991,
1633628.17987,1602840.57186,1787566.21989,1479690.13984,1864535.23991,
1633628.17987,1602840.57186,1787566.21989,1479690.13984,1864535.23991,
1618234.37586,1602840.57186,1787566.21989,1479690.13984,1864535.23991,
1602840.57186,1602840.57186,1787566.21989,1479690.13984,1864535.23991,
1587446.76786,1602840.57186,1787566.21989,1479690.13984,1864535.23991,
1587446.76786,1602840.57186,1787566.21989,1479690.13984,1864535.23991,
1587446.76786,1602840.57186,1787566.21989,1479690.13984,1864535.23991,
1572052.96386,1602840.57186,1787566.21989,1479690.13984,1864535.23991,
1572052.96386,1602840.57186,1787566.21989,1479690.13984,1864535.23991,
1572052.96386,1602840.57186,1787566.21989,1479690.13984,1864535.23991,
1572052.96386,1602840.57186,1787566.21989,1479690.13984,1864535.23991,
1556659.15985,1602840.57186,1787566.21989,1479690.13984,1864535.23991,
1556659.15985,1602840.57186,1787566.21989,1479690.13984,1864535.23991,
1556659.15985,1602840.57186,1787566.21989,1479690.13984,1864535.23991,
1556659.15985,1602840.57186,1787566.21989,1479690.13984,1864535.23991,
1556659.15985,1602840.57186,1787566.21989,1479690.13984,1864535.23991,
1556659.15985,1602840.57186,1787566.21989,1479690.13984,1864535.23991,
1525871.55185,1602840.57186,1787566.21989,1479690.13984,1864535.23991,
1525871.55185,1602840.57186,1787566.21989,1479690.13984,1864535.23991,
1525871.55185,1602840.57186,1787566.21989,1479690.13984,1864535.23991,
1525871.55185,1602840.57186,1787566.21989,1479690.13984,1864535.23991,
1510477.74785,1602840.57186,1787566.21989,1479690.13984,1864535.23991,
1510477.74785,1602840.57186,1787566.21989,1479690.13984,1864535.23991,
1510477.74785,1602840.57186,1787566.21989,1479690.13984,1864535.23991,
1495083.94384,1602840.57186,1787566.21989,1479690.13984,1864535.23991,
1495083.94384,1602840.57186,1787566.21989,1479690.13984,1864535.23991,
1495083.94384,1602840.57186,1787566.21989,1479690.13984,1864535.23991,
1495083.94384,1602840.57186,1787566.21989,1479690.13984,1864535.23991,
